transaction_id,user_id,amount,timestamp,location,transaction_type,device_id,is_fraud
TXN100768,USER6241,62429.72,2025-02-21 05:51:29,Kolkata,merchant_payment,DEV474,0
TXN100769,USER3926,161014.64,2025-01-20 15:21:29,Bangalore,merchant_payment,DEV456,0
TXN100770,USER5824,5817.95,2025-02-01 21:13:29,Pune,receive,DEV968,0
TXN100771,USER7515,182373.66,2025-01-08 01:16:29,Chennai,receive,DEV927,1
TXN100772,USER4805,175500.36,2025-02-14 21:13:29,Mumbai,bill_payment,DEV598,0
TXN100773,USER7385,92608.22,2025-02-14 13:29:29,Jaipur,send,DEV931,0
TXN100774,USER1673,181814.1,2025-03-03 17:02:29,Chennai,send,DEV373,0
TXN100775,USER8123,99439.05,2025-02-11 08:52:29,Jaipur,merchant_payment,DEV702,0
TXN100776,USER4104,107626.42,2025-04-05 02:50:29,Jaipur,bill_payment,DEV537,1
TXN100777,USER6659,113807.71,2025-03-05 08:11:29,Kolkata,bill_payment,DEV610,0
TXN100778,USER9103,20189.49,2025-02-05 00:31:29,Hyderabad,receive,DEV221,0
TXN100779,USER3999,183738.4,2025-01-08 08:59:29,Mumbai,send,DEV822,0
TXN100780,USER1081,48285.04,2025-01-17 06:07:29,Pune,send,DEV955,0
TXN100781,USER3898,158429.49,2025-03-20 15:49:29,Jaipur,bill_payment,DEV663,0
TXN100782,USER4308,122593.91,2025-01-22 05:37:29,Hyderabad,merchant_payment,DEV442,0
TXN100783,USER6506,55394.35,2025-02-21 07:38:29,Chennai,bill_payment,DEV300,0
TXN100784,USER3315,58655.81,2025-03-16 08:42:29,Delhi,send,DEV994,0
TXN100785,USER7334,94459.04,2025-03-07 13:10:29,Pune,merchant_payment,DEV397,0
TXN100786,USER7285,178279.24,2025-01-23 22:11:29,Ahmedabad,bill_payment,DEV304,0
TXN100787,USER4327,50116.03,2025-02-16 22:21:29,Pune,self_transfer,DEV624,0
TXN100788,USER7585,199693.31,2025-03-29 16:28:29,Ahmedabad,self_transfer,DEV728,0
TXN100789,USER2963,28528.26,2025-02-03 19:38:29,Jaipur,self_transfer,DEV169,0
TXN100790,USER2956,102572.58,2025-02-13 13:51:29,Jaipur,bill_payment,DEV231,0
TXN100791,USER5492,48495.98,2025-01-26 07:17:29,Ahmedabad,self_transfer,DEV284,0
TXN100792,USER2391,11350.8,2025-01-26 10:12:29,Chennai,bill_payment,DEV146,0
TXN100793,USER6109,51.35,2025-02-10 16:25:29,Pune,merchant_payment,DEV401,0
TXN100794,USER4134,12262.75,2025-01-18 22:07:29,Bangalore,self_transfer,DEV122,0
TXN100795,USER6008,81712.29,2025-03-14 06:54:29,Bangalore,merchant_payment,DEV207,0
TXN100796,USER1623,120765.65,2025-01-26 09:24:29,Bangalore,bill_payment,DEV761,0
TXN100797,USER9780,156902.99,2025-01-16 18:27:29,Bangalore,send,DEV455,0
TXN100798,USER4999,64639.94,2025-03-30 00:09:29,Delhi,self_transfer,DEV411,0
TXN100799,USER5026,176289.19,2025-01-22 15:20:29,Chennai,receive,DEV361,0
TXN100800,USER7210,6817.06,2025-01-17 12:38:29,Hyderabad,bill_payment,DEV734,0
TXN100801,USER4674,34242.42,2025-03-12 07:24:29,Mumbai,merchant_payment,DEV361,0
TXN100802,USER6339,37789.09,2025-04-06 05:22:29,Chennai,send,DEV608,0
TXN100803,USER8074,93170.86,2025-01-12 17:05:29,Ahmedabad,self_transfer,DEV294,0
TXN100804,USER7794,193286.26,2025-02-01 22:47:29,Ahmedabad,merchant_payment,DEV121,0
TXN100805,USER2587,155412.52,2025-02-22 09:48:29,Delhi,send,DEV357,0
TXN100806,USER4391,156019.55,2025-03-25 10:33:29,Pune,merchant_payment,DEV841,0
TXN100807,USER5101,89474.78,2025-03-24 05:44:29,Kolkata,send,DEV284,0
TXN100808,USER1627,169332.29,2025-01-22 01:31:29,Delhi,send,DEV503,1
TXN100809,USER1145,114763.22,2025-01-13 10:31:29,Hyderabad,bill_payment,DEV940,0
TXN100810,USER1017,140825.41,2025-03-28 15:06:29,Ahmedabad,bill_payment,DEV492,0
TXN100811,USER4670,112538.1,2025-02-20 04:00:29,Chennai,receive,DEV254,0
TXN100812,USER8821,170603.63,2025-02-26 15:51:29,Hyderabad,receive,DEV872,0
TXN100813,USER2005,155490.53,2025-04-03 03:58:29,Bangalore,self_transfer,DEV787,1
TXN100814,USER7401,173599.62,2025-04-06 05:43:29,Pune,send,DEV905,0
TXN100815,USER9983,195945.31,2025-01-18 10:59:29,Chennai,self_transfer,DEV620,0
TXN100816,USER8022,83834.95,2025-01-29 03:32:29,Ahmedabad,bill_payment,DEV166,0
TXN100817,USER5780,109137.26,2025-04-02 15:45:29,Delhi,receive,DEV131,0
TXN100818,USER5265,99857.7,2025-01-31 21:11:29,Bangalore,send,DEV236,0
TXN100819,USER6164,94036.66,2025-03-16 00:24:29,Delhi,send,DEV597,0
TXN100820,USER7195,177092.21,2025-03-01 01:37:29,Chennai,send,DEV814,1
TXN100821,USER5433,192775.67,2025-01-07 20:33:29,Ahmedabad,receive,DEV880,0
TXN100822,USER7822,1879.23,2025-02-09 02:46:29,Delhi,receive,DEV639,0
TXN100823,USER8719,49831.58,2025-03-24 23:39:29,Kolkata,send,DEV984,0
TXN100824,USER8973,178058.59,2025-02-22 20:06:29,Pune,merchant_payment,DEV392,0
TXN100825,USER6625,132060.36,2025-01-30 13:49:29,Ahmedabad,self_transfer,DEV127,0
TXN100826,USER4711,125734.45,2025-02-13 09:17:29,Mumbai,send,DEV491,0
TXN100827,USER2720,17756.44,2025-03-23 12:46:29,Bangalore,self_transfer,DEV174,0
TXN100828,USER1087,100524.56,2025-02-06 08:38:29,Ahmedabad,send,DEV140,0
TXN100829,USER7465,50178.73,2025-03-15 12:38:29,Delhi,self_transfer,DEV379,0
TXN100830,USER2009,87171.64,2025-01-30 22:36:29,Pune,merchant_payment,DEV115,0
TXN100831,USER6739,43040.8,2025-01-23 13:29:29,Chennai,receive,DEV318,0
TXN100832,USER4707,44813.12,2025-04-07 03:06:29,Delhi,merchant_payment,DEV780,0
TXN100833,USER2675,78333.67,2025-02-15 15:30:29,Hyderabad,send,DEV157,0
TXN100834,USER7041,835.57,2025-01-20 23:22:29,Delhi,self_transfer,DEV900,0
TXN100835,USER5676,83107.02,2025-02-16 18:32:29,Hyderabad,self_transfer,DEV347,0
TXN100836,USER6685,130532.54,2025-02-28 01:54:29,Hyderabad,self_transfer,DEV875,1
TXN100837,USER4400,8409.12,2025-02-22 22:49:29,Delhi,self_transfer,DEV124,0
TXN100838,USER4214,14737.97,2025-02-10 15:36:29,Pune,send,DEV268,0
TXN100839,USER4604,138651.47,2025-03-17 11:22:29,Bangalore,bill_payment,DEV680,0
TXN100840,USER3405,165097.05,2025-01-17 07:39:29,Jaipur,bill_payment,DEV961,0
TXN100841,USER4922,144695.78,2025-01-31 08:10:29,Bangalore,send,DEV253,0
TXN100842,USER5291,88190.85,2025-03-17 11:45:29,Bangalore,self_transfer,DEV440,0
TXN100843,USER9913,31456.4,2025-01-12 21:53:29,Delhi,send,DEV454,0
TXN100844,USER4135,168726.75,2025-02-01 16:37:29,Chennai,receive,DEV606,0
TXN100845,USER9021,147984.35,2025-02-17 14:28:29,Bangalore,merchant_payment,DEV561,0
TXN100846,USER1153,124347.3,2025-02-23 22:05:29,Delhi,receive,DEV113,0
TXN100847,USER3699,56090.12,2025-02-24 16:24:29,Mumbai,receive,DEV237,0
TXN100848,USER9326,144597.55,2025-02-03 13:09:29,Mumbai,send,DEV367,0
TXN100849,USER9128,196380.66,2025-02-18 11:38:29,Hyderabad,merchant_payment,DEV923,0
TXN100850,USER1999,87192.78,2025-01-12 07:26:29,Hyderabad,merchant_payment,DEV107,0
TXN100851,USER6701,174289.62,2025-03-23 09:56:29,Jaipur,self_transfer,DEV763,0
TXN100852,USER9904,151170.79,2025-02-06 17:20:29,Kolkata,merchant_payment,DEV321,0
TXN100853,USER1266,97068.92,2025-03-10 05:10:29,Delhi,self_transfer,DEV581,0
TXN100854,USER2245,14216.17,2025-01-17 19:10:29,Pune,receive,DEV686,0
TXN100855,USER6838,49452.63,2025-04-06 23:09:29,Delhi,merchant_payment,DEV118,0
TXN100856,USER7950,198052.24,2025-01-24 09:33:29,Pune,self_transfer,DEV101,1
TXN100857,USER3616,160425.6,2025-02-05 02:32:29,Jaipur,receive,DEV535,1
TXN100858,USER2414,26100.78,2025-02-24 12:49:29,Ahmedabad,bill_payment,DEV831,0
TXN100859,USER7286,77899.21,2025-01-17 23:24:29,Mumbai,send,DEV312,0
TXN100860,USER8673,192468.38,2025-03-02 06:03:29,Bangalore,send,DEV998,0
TXN100861,USER3044,148711.29,2025-04-06 01:17:29,Chennai,receive,DEV875,1
TXN100862,USER9641,182504.11,2025-02-17 02:49:29,Hyderabad,merchant_payment,DEV162,1
TXN100863,USER1919,161110.15,2025-03-06 01:45:29,Hyderabad,receive,DEV902,1
TXN100864,USER9520,45417.1,2025-04-05 13:56:29,Chennai,receive,DEV369,0
TXN100865,USER6506,15558.08,2025-01-24 15:30:29,Chennai,receive,DEV562,0
TXN100866,USER3309,86763.66,2025-03-20 12:07:29,Mumbai,bill_payment,DEV348,0
TXN100867,USER4294,191904.25,2025-02-14 18:42:29,Mumbai,send,DEV829,0
TXN100868,USER4809,117867.01,2025-01-15 10:23:29,Bangalore,receive,DEV284,0
TXN100869,USER7933,59069.28,2025-01-08 16:53:29,Hyderabad,merchant_payment,DEV786,0
TXN100870,USER8063,65034.33,2025-02-02 15:16:29,Bangalore,merchant_payment,DEV982,0
TXN100871,USER8058,184517.06,2025-01-11 22:53:29,Jaipur,receive,DEV774,0
TXN100872,USER5438,95311.8,2025-03-31 20:17:29,Kolkata,receive,DEV114,0
TXN100873,USER5252,26706.81,2025-03-25 12:12:29,Chennai,receive,DEV698,0
TXN100874,USER2107,83218.04,2025-03-30 22:32:29,Chennai,receive,DEV211,0
TXN100875,USER2118,166006.04,2025-01-25 22:46:29,Bangalore,receive,DEV233,0
TXN100876,USER4465,106185.55,2025-03-10 03:17:29,Kolkata,receive,DEV200,1
TXN100877,USER5913,98812.94,2025-02-10 02:50:29,Delhi,self_transfer,DEV166,0
TXN100878,USER6696,58982.33,2025-03-20 17:27:29,Chennai,send,DEV740,0
TXN100879,USER7046,10611.11,2025-03-14 21:00:29,Ahmedabad,bill_payment,DEV287,0
TXN100880,USER9725,91929.5,2025-02-25 07:19:29,Ahmedabad,send,DEV682,0
TXN100881,USER2513,75684.26,2025-02-28 02:25:29,Jaipur,receive,DEV197,0
TXN100882,USER6217,159811.53,2025-02-04 21:40:29,Pune,merchant_payment,DEV179,0
TXN100883,USER8699,75158.11,2025-03-11 16:19:29,Ahmedabad,merchant_payment,DEV516,0
TXN100884,USER5965,24424.69,2025-02-12 22:50:29,Jaipur,bill_payment,DEV721,0
TXN100885,USER8476,63608.38,2025-04-06 07:35:29,Bangalore,receive,DEV763,0
TXN100886,USER1350,190597.52,2025-01-16 22:17:29,Jaipur,self_transfer,DEV980,0
TXN100887,USER1585,52104.39,2025-02-06 18:55:29,Mumbai,bill_payment,DEV200,0
TXN100888,USER6638,104342.31,2025-03-01 20:47:29,Jaipur,send,DEV808,0
TXN100889,USER2257,77945.03,2025-02-24 12:34:29,Bangalore,merchant_payment,DEV682,0
TXN100890,USER7943,120051.16,2025-03-06 16:29:29,Delhi,merchant_payment,DEV747,0
TXN100891,USER2439,116503.16,2025-02-26 16:53:29,Delhi,merchant_payment,DEV359,0
TXN100892,USER9276,121550.17,2025-02-08 15:44:29,Hyderabad,bill_payment,DEV539,0
TXN100893,USER8294,183478.65,2025-04-04 14:11:29,Pune,receive,DEV283,0
TXN100894,USER5782,7799.3,2025-03-06 17:34:29,Kolkata,self_transfer,DEV313,0
TXN100895,USER3004,19003.7,2025-02-15 08:16:29,Ahmedabad,bill_payment,DEV746,0
TXN100896,USER2088,186953.63,2025-01-27 06:55:29,Pune,bill_payment,DEV840,0
TXN100897,USER6373,181537.67,2025-02-09 11:31:29,Bangalore,merchant_payment,DEV833,0
TXN100898,USER1341,151969.4,2025-01-18 05:28:29,Mumbai,bill_payment,DEV268,0
TXN100899,USER2746,65548.43,2025-03-23 19:43:29,Pune,bill_payment,DEV162,0
TXN100900,USER4659,68891.94,2025-03-11 00:12:29,Ahmedabad,bill_payment,DEV295,0
TXN100901,USER9420,142780.63,2025-03-22 14:30:29,Kolkata,self_transfer,DEV142,0
TXN100902,USER4767,180435.04,2025-01-07 13:04:29,Mumbai,receive,DEV441,0
TXN100903,USER2463,6447.03,2025-04-06 12:50:29,Jaipur,self_transfer,DEV190,0
TXN100904,USER8759,187107.61,2025-02-10 22:01:29,Jaipur,self_transfer,DEV593,0
TXN100905,USER1479,74563.75,2025-03-10 02:16:29,Bangalore,self_transfer,DEV410,0
TXN100906,USER9524,46046.11,2025-03-15 03:58:29,Bangalore,send,DEV342,0
TXN100907,USER5963,160142.13,2025-02-02 17:42:29,Ahmedabad,bill_payment,DEV277,0
TXN100908,USER7788,162468.21,2025-02-15 01:52:29,Chennai,merchant_payment,DEV157,1
TXN100909,USER6524,17171.05,2025-02-09 05:15:29,Bangalore,send,DEV808,0
TXN100910,USER9672,145398.91,2025-01-28 01:41:29,Delhi,merchant_payment,DEV201,1
TXN100911,USER2680,146759.36,2025-03-14 03:15:29,Hyderabad,receive,DEV129,1
TXN100912,USER7646,87721.59,2025-01-26 13:01:29,Bangalore,merchant_payment,DEV553,0
TXN100913,USER2153,17492.98,2025-01-25 05:41:29,Delhi,self_transfer,DEV464,0
TXN100914,USER6238,188473.88,2025-02-12 00:59:29,Jaipur,bill_payment,DEV429,0
TXN100915,USER9206,122148.63,2025-04-01 20:57:29,Kolkata,receive,DEV447,0
TXN100916,USER1374,167053.65,2025-03-01 10:19:29,Ahmedabad,receive,DEV643,1
TXN100917,USER5119,179157.35,2025-03-27 22:20:29,Chennai,bill_payment,DEV243,0
TXN100918,USER7091,91115.16,2025-02-09 21:03:29,Ahmedabad,bill_payment,DEV242,0
TXN100919,USER7713,96199.79,2025-02-03 22:46:29,Pune,bill_payment,DEV496,0
TXN100920,USER7604,188417.96,2025-01-15 21:29:29,Hyderabad,bill_payment,DEV515,0
TXN100921,USER6147,5068.77,2025-03-31 20:44:29,Bangalore,bill_payment,DEV534,0
TXN100922,USER3384,6580.32,2025-02-11 06:54:29,Pune,self_transfer,DEV406,0
TXN100923,USER1039,112036.1,2025-02-28 15:37:29,Pune,send,DEV575,0
TXN100924,USER6141,81689.86,2025-03-30 01:28:29,Bangalore,receive,DEV791,0
TXN100925,USER4319,135453.11,2025-02-14 05:59:29,Chennai,merchant_payment,DEV898,0
TXN100926,USER7657,199109.18,2025-03-25 01:31:29,Jaipur,bill_payment,DEV718,1
TXN100927,USER5280,179642.02,2025-03-15 09:21:29,Kolkata,self_transfer,DEV932,0
TXN100928,USER5062,76230.66,2025-03-02 13:36:29,Bangalore,self_transfer,DEV729,0
TXN100929,USER3476,175579.48,2025-02-17 19:53:29,Chennai,self_transfer,DEV844,0
TXN100930,USER2068,121912.89,2025-02-20 20:29:29,Ahmedabad,bill_payment,DEV767,0
TXN100931,USER4127,76897.38,2025-04-01 09:27:29,Pune,self_transfer,DEV891,0
TXN100932,USER9964,37488.5,2025-02-08 20:05:29,Delhi,bill_payment,DEV480,0
TXN100933,USER1461,15465.19,2025-04-05 22:38:29,Chennai,merchant_payment,DEV513,0
TXN100934,USER8247,120701.28,2025-02-06 06:16:29,Kolkata,self_transfer,DEV997,0
TXN100935,USER2610,119266.01,2025-02-13 01:56:29,Kolkata,send,DEV675,1
TXN100936,USER1584,66415.87,2025-02-17 01:27:29,Jaipur,bill_payment,DEV970,0
TXN100937,USER2089,11183.72,2025-04-05 06:17:29,Jaipur,merchant_payment,DEV397,0
TXN100938,USER8892,42685.8,2025-01-29 07:53:29,Bangalore,send,DEV270,0
TXN100939,USER3790,173613.55,2025-03-07 01:59:29,Ahmedabad,self_transfer,DEV321,1
TXN100940,USER2776,165781.54,2025-03-21 13:30:29,Chennai,self_transfer,DEV719,0
TXN100941,USER7728,47102.75,2025-01-25 20:51:29,Jaipur,send,DEV601,0
TXN100942,USER9902,2832.99,2025-03-14 01:20:29,Pune,self_transfer,DEV796,0
TXN100943,USER8096,89514.14,2025-03-04 11:24:29,Hyderabad,send,DEV517,0
TXN100944,USER7037,67206.42,2025-02-01 22:46:29,Delhi,merchant_payment,DEV586,0
TXN100945,USER2668,57319.31,2025-01-14 03:56:29,Ahmedabad,send,DEV678,1
TXN100946,USER1944,108395.72,2025-02-10 14:55:29,Kolkata,send,DEV117,0
TXN100947,USER3838,156251.55,2025-03-29 16:35:29,Chennai,receive,DEV611,0
TXN100948,USER9722,26176.48,2025-01-21 12:39:29,Kolkata,bill_payment,DEV260,0
TXN100949,USER3395,123834.82,2025-01-24 23:32:29,Mumbai,send,DEV257,0
TXN100950,USER7001,131023.71,2025-01-10 07:29:29,Chennai,bill_payment,DEV180,0
TXN100951,USER2018,159196.6,2025-01-17 03:49:29,Kolkata,receive,DEV747,1
TXN100952,USER4489,126209.89,2025-01-13 06:27:29,Delhi,send,DEV551,0
TXN100953,USER1691,120739.33,2025-03-23 09:21:29,Kolkata,self_transfer,DEV886,0
TXN100954,USER4288,82689.59,2025-01-10 14:10:29,Kolkata,merchant_payment,DEV439,0
TXN100955,USER2277,104110.52,2025-03-11 12:32:29,Chennai,bill_payment,DEV448,0
TXN100956,USER2903,22173.28,2025-03-10 20:06:29,Jaipur,self_transfer,DEV154,0
TXN100957,USER5450,82757.98,2025-02-08 19:38:29,Ahmedabad,receive,DEV338,0
TXN100958,USER6647,57048.53,2025-02-25 20:56:29,Delhi,bill_payment,DEV651,0
TXN100959,USER5579,194025.12,2025-03-11 06:57:29,Ahmedabad,bill_payment,DEV800,0
TXN100960,USER7178,128995.96,2025-01-19 06:59:29,Kolkata,send,DEV484,0
TXN100961,USER1333,110672.18,2025-02-14 06:12:29,Mumbai,send,DEV871,1
TXN100962,USER5056,18420.25,2025-02-19 03:35:29,Pune,send,DEV178,0
TXN100963,USER9271,150912.08,2025-02-23 06:05:29,Bangalore,self_transfer,DEV999,0
TXN100964,USER9024,6728.28,2025-03-03 23:37:29,Pune,receive,DEV989,0
TXN100965,USER8828,137449.34,2025-02-21 10:25:29,Jaipur,self_transfer,DEV171,0
TXN100966,USER8801,7979.05,2025-03-08 19:04:29,Kolkata,send,DEV863,0
TXN100967,USER4842,130295.6,2025-02-10 01:55:29,Chennai,bill_payment,DEV568,1
TXN100968,USER8632,116570.44,2025-02-11 12:19:29,Pune,receive,DEV924,0
TXN100969,USER4289,5744.37,2025-02-22 15:47:29,Delhi,bill_payment,DEV734,0
TXN100970,USER2790,177502.23,2025-02-17 21:56:29,Kolkata,self_transfer,DEV877,0
TXN100971,USER2149,86323.39,2025-01-28 07:29:29,Ahmedabad,send,DEV745,0
TXN100972,USER3454,194100.81,2025-04-07 04:42:29,Bangalore,receive,DEV280,0
TXN100973,USER7912,194101.05,2025-01-21 19:48:29,Chennai,self_transfer,DEV311,0
TXN100974,USER5815,717.55,2025-02-20 20:28:29,Mumbai,bill_payment,DEV939,0
TXN100975,USER1341,197334.33,2025-03-05 14:58:29,Hyderabad,send,DEV334,0
TXN100976,USER2890,112608.29,2025-01-18 07:14:29,Kolkata,merchant_payment,DEV753,0
TXN100977,USER3229,117098.07,2025-03-26 11:47:29,Chennai,merchant_payment,DEV542,0
TXN100978,USER2689,123080.58,2025-02-21 16:13:29,Delhi,self_transfer,DEV596,0
TXN100979,USER8388,65243.59,2025-03-14 16:45:29,Ahmedabad,send,DEV540,0
TXN100980,USER1834,70630.14,2025-02-01 13:06:29,Mumbai,self_transfer,DEV789,0
TXN100981,USER8758,27126.97,2025-03-04 04:19:29,Ahmedabad,receive,DEV903,0
TXN100982,USER1641,57434.07,2025-02-04 19:54:29,Kolkata,bill_payment,DEV105,0
TXN100983,USER7845,78325.49,2025-03-07 09:46:29,Pune,self_transfer,DEV523,0
TXN100984,USER3211,23354.62,2025-01-31 20:53:29,Jaipur,send,DEV874,0
TXN100985,USER1294,180609.42,2025-02-11 16:20:29,Jaipur,self_transfer,DEV878,0
TXN100986,USER9263,127989.0,2025-03-21 10:50:29,Pune,self_transfer,DEV507,0
TXN100987,USER8077,22109.15,2025-02-12 22:44:29,Jaipur,send,DEV253,0
TXN100988,USER4611,125214.94,2025-02-01 10:43:29,Chennai,send,DEV626,0
TXN100989,USER4361,101540.36,2025-02-21 13:19:29,Chennai,self_transfer,DEV618,0
TXN100990,USER9418,133885.75,2025-02-01 01:06:29,Chennai,bill_payment,DEV551,1
TXN100991,USER8314,35210.77,2025-01-13 09:27:29,Chennai,send,DEV412,0
TXN100992,USER6588,25504.88,2025-03-13 05:55:29,Kolkata,self_transfer,DEV111,0
TXN100993,USER1709,145831.44,2025-03-14 08:11:29,Chennai,receive,DEV402,0
TXN100994,USER6477,127657.48,2025-03-29 19:03:29,Jaipur,self_transfer,DEV568,0
TXN100995,USER4758,107608.7,2025-03-06 16:12:29,Jaipur,self_transfer,DEV475,0
TXN100996,USER9009,25422.38,2025-01-28 23:09:29,Delhi,bill_payment,DEV564,0
TXN100997,USER9708,148173.48,2025-01-24 17:41:29,Ahmedabad,merchant_payment,DEV415,0
TXN100998,USER8763,42368.04,2025-01-20 12:32:29,Mumbai,receive,DEV940,0
TXN100999,USER3540,170426.6,2025-01-30 20:13:29,Bangalore,merchant_payment,DEV279,0
TXN101000,USER7853,128220.26,2025-03-29 10:12:29,Bangalore,receive,DEV870,0
TXN101001,USER9146,112529.11,2025-01-07 21:38:29,Ahmedabad,merchant_payment,DEV910,0
TXN101002,USER6445,51116.21,2025-02-24 13:23:29,Mumbai,bill_payment,DEV235,0
TXN101003,USER1809,70239.49,2025-02-22 08:48:29,Delhi,merchant_payment,DEV821,0
TXN101004,USER7236,39323.74,2025-04-02 22:07:29,Hyderabad,receive,DEV514,0
TXN101005,USER5213,194130.33,2025-04-06 11:54:29,Hyderabad,bill_payment,DEV921,0
TXN101006,USER8573,175290.64,2025-03-26 18:40:29,Bangalore,send,DEV497,0
TXN101007,USER5400,195645.55,2025-04-01 05:54:29,Chennai,self_transfer,DEV346,0
TXN101008,USER5271,178233.82,2025-01-12 02:34:29,Hyderabad,receive,DEV985,1
TXN101009,USER4731,62316.6,2025-03-02 14:55:29,Pune,self_transfer,DEV384,0
TXN101010,USER5262,124705.69,2025-03-25 03:56:29,Jaipur,receive,DEV844,1
TXN101011,USER6147,89027.01,2025-03-07 09:27:29,Mumbai,bill_payment,DEV916,0
TXN101012,USER1502,137960.5,2025-03-30 08:26:29,Kolkata,bill_payment,DEV721,0
TXN101013,USER8949,132507.84,2025-04-06 22:21:29,Delhi,send,DEV927,0
TXN101014,USER6907,147445.76,2025-01-25 21:27:29,Pune,self_transfer,DEV310,0
TXN101015,USER9527,172511.66,2025-03-17 14:58:29,Jaipur,self_transfer,DEV363,0
TXN101016,USER7670,106948.89,2025-02-12 14:16:29,Mumbai,bill_payment,DEV555,0
TXN101017,USER8862,39690.55,2025-01-09 03:55:29,Kolkata,bill_payment,DEV145,0
TXN101018,USER4874,55547.52,2025-04-05 05:36:29,Chennai,receive,DEV688,0
TXN101019,USER2060,93409.86,2025-03-27 20:16:29,Ahmedabad,receive,DEV730,0
TXN101020,USER1049,113950.59,2025-03-28 19:03:29,Pune,send,DEV513,0
TXN101021,USER8426,97110.63,2025-01-23 15:49:29,Delhi,send,DEV994,0
TXN101022,USER8838,167402.04,2025-01-10 01:14:29,Chennai,merchant_payment,DEV283,1
TXN101023,USER9551,53446.59,2025-02-18 16:24:29,Kolkata,self_transfer,DEV504,0
TXN101024,USER1625,134825.49,2025-01-21 10:34:29,Bangalore,receive,DEV584,0
TXN101025,USER2404,114959.46,2025-03-13 03:34:29,Bangalore,send,DEV147,1
TXN101026,USER1196,182235.33,2025-01-27 22:00:29,Mumbai,self_transfer,DEV878,0
TXN101027,USER1556,193010.09,2025-03-10 07:31:29,Bangalore,receive,DEV573,0
TXN101028,USER6635,27619.78,2025-02-06 10:45:29,Ahmedabad,send,DEV692,0
TXN101029,USER1321,156047.54,2025-02-27 13:19:29,Ahmedabad,send,DEV219,0
TXN101030,USER9100,139567.51,2025-03-30 02:44:29,Kolkata,bill_payment,DEV882,1
TXN101031,USER8466,119343.53,2025-03-24 07:05:29,Jaipur,receive,DEV365,0
TXN101032,USER3653,128836.47,2025-03-03 14:58:29,Ahmedabad,receive,DEV885,0
TXN101033,USER3687,48443.29,2025-04-03 09:33:29,Delhi,self_transfer,DEV365,0
TXN101034,USER5480,119639.78,2025-03-05 00:37:29,Pune,self_transfer,DEV365,0
TXN101035,USER4227,155910.91,2025-01-19 14:25:29,Ahmedabad,self_transfer,DEV478,0
TXN101036,USER1648,29841.85,2025-04-02 18:43:29,Kolkata,merchant_payment,DEV731,0
TXN101037,USER4630,78095.02,2025-02-11 13:31:29,Bangalore,self_transfer,DEV479,0
TXN101038,USER4617,112895.29,2025-01-15 02:03:29,Chennai,bill_payment,DEV280,1
TXN101039,USER7525,38967.97,2025-01-13 07:33:29,Bangalore,receive,DEV889,0
TXN101040,USER5992,128678.24,2025-01-06 22:40:29,Pune,send,DEV960,0
TXN101041,USER9273,128443.11,2025-03-23 16:11:29,Ahmedabad,merchant_payment,DEV346,0
TXN101042,USER7663,75269.79,2025-03-09 16:51:29,Chennai,merchant_payment,DEV847,0
TXN101043,USER1777,30997.08,2025-03-30 22:59:29,Jaipur,send,DEV143,0
TXN101044,USER7439,8015.28,2025-02-12 19:02:29,Hyderabad,self_transfer,DEV232,0
TXN101045,USER8055,151552.76,2025-01-15 07:04:29,Mumbai,merchant_payment,DEV712,0
TXN101046,USER1993,132863.04,2025-01-14 19:09:29,Hyderabad,receive,DEV836,0
TXN101047,USER4814,995.98,2025-03-09 04:58:29,Delhi,receive,DEV427,0
TXN101048,USER9048,72225.55,2025-02-14 08:15:29,Delhi,self_transfer,DEV102,0
TXN101049,USER5481,197547.58,2025-03-01 11:10:29,Bangalore,self_transfer,DEV118,0
TXN101050,USER9024,87588.7,2025-03-17 13:34:29,Bangalore,merchant_payment,DEV352,0
TXN101051,USER6477,128399.18,2025-03-23 02:03:29,Chennai,bill_payment,DEV283,1
TXN101052,USER9415,92307.52,2025-01-23 05:48:29,Chennai,receive,DEV673,0
TXN101053,USER5738,49167.52,2025-03-26 17:39:29,Jaipur,self_transfer,DEV599,0
TXN101054,USER3671,180231.87,2025-02-18 06:17:29,Kolkata,send,DEV610,0
TXN101055,USER9096,69918.34,2025-03-02 16:05:29,Delhi,merchant_payment,DEV453,0
TXN101056,USER9468,173883.45,2025-03-01 17:53:29,Mumbai,bill_payment,DEV799,0
TXN101057,USER8151,63987.82,2025-03-15 06:49:29,Pune,self_transfer,DEV116,0
TXN101058,USER5945,141237.02,2025-02-27 06:14:29,Pune,merchant_payment,DEV115,0
TXN101059,USER1322,2368.86,2025-01-14 17:31:29,Ahmedabad,receive,DEV393,0
TXN101060,USER9422,55769.19,2025-02-13 10:59:29,Delhi,receive,DEV539,0
TXN101061,USER1132,9849.36,2025-01-08 18:55:29,Bangalore,receive,DEV714,0
TXN101062,USER6752,114397.18,2025-02-05 05:29:29,Bangalore,merchant_payment,DEV971,0
TXN101063,USER1248,17681.41,2025-02-02 09:41:29,Chennai,send,DEV681,0
TXN101064,USER1481,107636.28,2025-01-17 02:08:29,Mumbai,merchant_payment,DEV277,1
TXN101065,USER8888,119200.22,2025-03-23 20:46:29,Ahmedabad,send,DEV740,0
TXN101066,USER9866,126133.41,2025-04-01 05:51:29,Delhi,self_transfer,DEV180,0
